CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance,label
579,3.8066624897703196,2,0,0,11514.39,1,0,0,1,0,0,0,1,0,1,0
850,3.4657359027997265,4,1,1,180622.02,1,0,0,0,1,0,1,0,0,1,0
506,3.4657359027997265,3,1,1,80823.02,1,0,0,1,0,0,1,0,0,1,0
725,3.713572066704308,7,1,1,116704.25,1,0,0,0,1,0,1,0,1,0,0
531,4.248495242049359,1,0,0,99503.19,0,0,1,0,1,0,0,1,0,1,0
715,3.6375861597263857,5,1,1,5684.17,1,0,0,1,0,0,1,0,1,0,1
675,3.7376696182833684,2,1,0,8567.18,0,1,0,0,1,0,0,1,1,0,0
583,3.6375861597263857,10,0,1,113597.64,1,0,0,1,0,0,0,1,0,1,0
741,3.2188758248682006,4,1,1,73873.65,0,0,1,0,1,0,0,1,0,1,0
546,4.30406509320417,8,1,1,66732.63,0,1,0,1,0,0,0,1,1,0,1
565,3.8501476017100584,10,1,0,165849.49,0,1,0,1,0,0,1,0,1,0,1
681,3.828641396489095,0,1,0,5771.56,1,0,0,0,1,0,1,0,1,0,0
518,3.6888794541139363,4,0,1,194416.58,1,0,0,0,1,0,0,1,0,1,0
797,3.4657359027997265,10,0,1,125782.29,1,0,0,0,1,0,1,0,1,0,0
723,3.8918202981106265,4,0,1,89972.25,1,0,0,1,0,0,0,1,0,1,0
684,3.367295829986474,8,0,1,79495.01,0,1,0,0,1,0,1,0,1,0,0
478,3.4657359027997265,6,1,1,110593.62,1,0,0,1,0,0,1,0,1,0,0
784,3.7376696182833684,2,1,0,6409.55,0,0,1,1,0,0,0,1,1,0,0
521,3.9512437185814275,5,0,0,53793.1,0,1,0,0,1,1,0,0,1,0,1
850,3.5263605246161616,6,0,1,52796.31,1,0,0,0,1,0,1,0,0,1,0
492,3.332204510175204,9,1,0,95957.09,1,0,0,1,0,0,0,1,0,1,0
686,3.6375861597263857,0,0,1,115927.85,1,0,0,0,1,0,1,0,1,0,0
732,4.204692619390966,1,1,1,177783.04,0,0,1,1,0,0,0,1,0,1,0
609,3.7612001156935624,6,1,1,113276.46,0,0,1,1,0,0,0,1,1,0,1
709,3.4657359027997265,4,0,1,40861.55,1,0,0,0,1,0,1,0,1,0,0
743,3.4657359027997265,9,1,0,175252.78,1,0,0,0,1,0,0,1,0,1,0
642,3.871201010907891,9,0,0,78702.98,1,0,0,0,1,1,0,0,1,0,1
594,3.367295829986474,3,1,0,61048.53,0,1,0,1,0,0,1,0,1,0,0
594,3.4339872044851463,9,0,1,5719.11,1,0,0,1,0,0,1,0,0,1,0
660,3.1354942159291497,6,0,0,90494.72,0,1,0,1,0,0,0,1,1,0,0
772,3.1354942159291497,2,1,0,18364.19,1,0,0,0,1,0,0,1,0,1,0
833,3.8501476017100584,2,1,1,182247.77,1,0,0,0,1,0,0,1,0,1,0
715,3.4339872044851463,3,1,1,94715.24,1,0,0,1,0,0,1,0,1,0,0
550,3.58351893845611,2,1,0,174921.91,0,1,0,0,1,0,0,1,1,0,0
671,3.8066624897703196,2,0,1,158264.62,1,0,0,0,1,0,1,0,1,0,0
624,3.58351893845611,6,0,0,84635.64,1,0,0,0,1,0,0,1,0,1,0
525,3.9318256327243257,10,1,0,171045.35,1,0,0,0,1,1,0,0,0,1,1
620,3.367295829986474,1,0,0,154700.61,1,0,0,1,0,0,0,1,1,0,0
588,3.8918202981106265,6,1,0,36292.94,0,1,0,0,1,1,0,0,1,0,1
744,3.6635616461296463,6,0,0,10662.58,1,0,0,1,0,0,1,0,0,1,0
758,3.6888794541139363,5,0,0,123218.81,0,0,1,1,0,0,0,1,1,0,0
754,3.6635616461296463,8,1,1,87684.93,0,1,0,1,0,0,1,0,1,0,0
649,3.4965075614664802,2,1,0,2010.98,1,0,0,0,1,0,0,1,0,1,0
553,3.4339872044851463,4,1,1,89087.4,1,0,0,1,0,0,0,1,0,1,0
651,3.5553480614894135,0,0,1,36923.67,1,0,0,0,1,0,0,1,1,0,1
605,4.04305126783455,2,1,0,66652.75,0,0,1,1,0,1,0,0,0,1,1
744,3.828641396489095,1,1,1,177431.59,0,0,1,1,0,1,0,0,0,1,1
531,3.7376696182833684,6,1,0,75248.75,0,1,0,1,0,0,0,1,1,0,0
695,3.4339872044851463,5,0,1,13998.88,0,0,1,1,0,0,0,1,0,1,0
718,3.8918202981106265,10,1,0,184474.72,1,0,0,1,0,0,1,0,0,1,1
672,3.7612001156935624,5,0,0,63833.09,1,0,0,0,1,0,1,0,0,1,0
713,3.828641396489095,5,1,1,55701.62,1,0,0,0,1,0,1,0,0,1,0
642,3.2188758248682006,7,1,0,102083.78,1,0,0,0,1,0,0,1,0,1,0
721,3.6109179126442243,1,1,0,70810.8,1,0,0,1,0,0,0,1,0,1,0
574,3.58351893845611,3,1,1,8559.66,0,0,1,0,1,0,0,1,0,1,0
652,3.7376696182833684,3,1,0,37914.12,0,0,1,1,0,0,0,1,1,0,0
778,3.713572066704308,7,1,0,63337.19,0,1,0,0,1,0,1,0,1,0,0
643,3.332204510175204,9,1,0,27149.27,0,1,0,0,1,0,0,1,1,0,0
705,3.4965075614664802,3,1,0,113845.19,1,0,0,0,1,0,0,1,1,0,0
682,3.912023005428146,6,0,1,124151.37,1,0,0,0,1,0,0,1,1,0,0
484,3.9889840465642745,3,0,0,49954.79,0,1,0,0,1,0,1,0,1,0,1
659,3.4657359027997265,3,1,1,102416.84,0,0,1,0,1,0,0,1,1,0,0
800,3.6375861597263857,9,1,0,78744.39,0,0,1,0,1,0,1,0,0,1,0
632,4.0943445622221,2,0,1,2085.32,1,0,0,0,1,0,0,1,0,1,0
726,3.4011973816621555,5,1,0,2704.09,0,1,0,0,1,0,0,1,1,0,0
507,3.4339872044851463,0,0,1,44001.11,1,0,0,1,0,0,1,0,1,0,0
786,3.4657359027997265,6,1,0,15796.66,0,0,1,1,0,0,1,0,1,0,0
689,3.6375861597263857,6,1,1,12182.15,0,0,1,1,0,0,1,0,1,0,0
690,3.6375861597263857,1,0,1,55034.02,1,0,0,0,1,0,0,1,1,0,0
520,3.8066624897703196,7,1,0,32903.93,0,0,1,0,1,0,1,0,1,0,0
757,3.5263605246161616,9,0,0,187011.96,0,1,0,1,0,0,0,1,1,0,0
718,3.258096538021482,7,0,0,51099.56,0,1,0,0,1,0,1,0,1,0,0
751,3.4965075614664802,4,1,0,117547.76,0,0,1,0,1,0,1,0,1,0,0
644,3.6109179126442243,8,1,0,20968.88,1,0,0,1,0,0,0,1,0,1,0
479,3.871201010907891,5,0,1,85646.41,0,0,1,0,1,0,1,0,1,0,0
656,3.7612001156935624,7,1,0,194691.95,1,0,0,0,1,0,1,0,1,0,0
731,3.4965075614664802,1,1,0,130726.96,0,0,1,0,1,0,1,0,0,1,0
707,3.7376696182833684,2,1,1,77502.56,1,0,0,0,1,0,1,0,1,0,0
759,3.784189633918261,2,1,0,100137.7,1,0,0,0,1,0,0,1,1,0,0
841,3.58351893845611,5,0,0,122662.98,1,0,0,1,0,0,1,0,1,0,0
756,4.204692619390966,4,1,1,93081.87,1,0,0,0,1,1,0,0,0,1,0
491,4.04305126783455,4,1,1,41229.73,0,1,0,1,0,0,1,0,1,0,1
609,3.4965075614664802,6,0,0,93718.16,0,1,0,0,1,0,1,0,1,0,0
777,3.4657359027997265,2,1,0,136458.19,1,0,0,1,0,0,1,0,0,1,1
635,3.912023005428146,7,0,0,54560.79,0,0,1,0,1,0,0,1,1,0,1
575,3.58351893845611,7,1,1,55868.97,1,0,0,0,1,0,1,0,0,1,1
641,4.343805421853684,9,1,1,81514.06,1,0,0,0,1,1,0,0,0,1,0
708,3.713572066704308,5,0,1,157003.99,0,0,1,1,0,0,1,0,0,1,0
519,3.6635616461296463,1,1,1,30709.03,1,0,0,0,1,0,1,0,1,0,0
604,3.8501476017100584,4,0,1,47777.15,0,1,0,1,0,0,1,0,1,0,1
641,3.713572066704308,6,1,0,65396.79,1,0,0,0,1,0,0,1,0,1,0
496,4.007333185232471,4,1,1,31532.96,0,1,0,1,0,0,1,0,1,0,1
504,3.7612001156935624,5,1,0,181430.91,0,1,0,0,1,0,0,1,1,0,0
731,3.713572066704308,4,1,0,22299.27,0,0,1,0,1,0,0,1,0,1,0
697,3.4011973816621555,1,0,0,735.79,0,0,1,0,1,0,0,1,0,1,0
547,3.4011973816621555,6,1,1,18471.86,1,0,0,0,1,0,0,1,0,1,0
744,3.8501476017100584,9,1,0,113163.17,1,0,0,0,1,0,0,1,0,1,0
712,3.1780538303479458,2,0,1,121232.51,1,0,0,0,1,0,1,0,0,1,0
719,3.9889840465642745,7,1,1,125041.52,1,0,0,1,0,0,0,1,0,1,0
473,3.2188758248682006,6,0,0,46758.42,1,0,0,1,0,0,0,1,1,0,0
688,3.6635616461296463,0,1,0,53222.15,1,0,0,1,0,0,0,1,0,1,1
473,3.6888794541139363,8,1,0,73073.68,0,1,0,0,1,0,0,1,1,0,0
662,3.367295829986474,10,1,0,137508.31,1,0,0,1,0,0,0,1,0,1,0
460,3.828641396489095,4,1,1,126952.5,0,1,0,0,1,0,0,1,1,0,0
721,3.6888794541139363,6,1,0,138564.48,0,1,0,0,1,0,1,0,1,0,1
616,3.4339872044851463,3,1,0,168895.06,1,0,0,0,1,0,0,1,1,0,0
543,3.4657359027997265,7,1,0,112771.95,1,0,0,1,0,0,1,0,1,0,0
486,4.127134385045092,9,1,0,168034.83,0,1,0,0,1,0,0,1,1,0,1
612,3.4657359027997265,3,1,0,164081.42,1,0,0,0,1,0,1,0,1,0,0
474,3.6109179126442243,5,1,1,110953.33,0,1,0,1,0,0,0,1,1,0,0
648,3.4965075614664802,5,1,0,29076.27,0,1,0,0,1,0,1,0,1,0,0
621,3.713572066704308,5,1,1,95551.22,0,0,1,0,1,0,1,0,1,0,0
633,3.6635616461296463,9,0,0,170998.83,1,0,0,1,0,0,0,1,1,0,0
727,4.04305126783455,1,0,1,753.37,0,0,1,1,0,0,1,0,1,0,0
677,3.6888794541139363,7,1,1,62944.75,0,0,1,0,1,0,1,0,1,0,0
746,3.5553480614894135,2,1,0,22374.97,1,0,0,0,1,0,1,0,1,0,0
767,4.343805421853684,8,1,1,190146.83,0,0,1,0,1,0,1,0,1,0,0
724,3.332204510175204,5,1,1,96498.14,1,0,0,0,1,0,1,0,1,0,0
581,3.713572066704308,2,1,1,44205.95,0,1,0,0,1,0,0,1,1,0,0
740,3.6888794541139363,4,1,0,129333.69,0,1,0,0,1,0,0,1,1,0,1
562,3.4339872044851463,4,0,1,143317.42,0,1,0,0,1,0,0,1,1,0,0
717,3.8918202981106265,1,1,1,124532.9,0,0,1,1,0,0,0,1,1,0,1
480,3.784189633918261,10,1,0,5472.7,0,1,0,0,1,0,1,0,1,0,1
850,3.828641396489095,3,1,1,187980.21,1,0,0,1,0,0,0,1,0,1,0
716,3.9512437185814275,7,1,0,14608.0,1,0,0,1,0,0,0,1,1,0,1
749,3.9889840465642745,3,1,0,93336.3,0,1,0,0,1,0,1,0,1,0,1
593,3.828641396489095,2,1,1,54453.72,0,0,1,1,0,0,1,0,1,0,0
635,3.871201010907891,2,1,1,136551.25,0,0,1,1,0,0,0,1,0,1,0
581,3.6375861597263857,1,1,0,105732.9,0,1,0,0,1,0,1,0,1,0,1
710,3.6109179126442243,5,1,0,115403.31,1,0,0,1,0,0,0,1,0,1,0
574,3.332204510175204,7,0,0,185660.3,0,0,1,1,0,0,0,1,0,1,0
620,3.091042453358316,0,1,0,32589.45,1,0,0,0,1,0,1,0,0,1,0
553,3.5553480614894135,2,1,0,43640.16,0,1,0,0,1,0,0,1,1,0,0
832,3.295836866004329,10,1,0,30912.89,1,0,0,1,0,0,1,0,1,0,0
756,3.6635616461296463,5,1,1,109098.39,0,1,0,1,0,0,0,1,1,0,0
739,3.6888794541139363,8,1,0,167030.51,0,0,1,1,0,0,1,0,0,1,0
666,3.6888794541139363,2,0,0,36371.27,1,0,0,1,0,0,0,1,0,1,0
520,3.4011973816621555,4,0,0,145160.96,0,0,1,1,0,0,0,1,1,0,0
662,3.6109179126442243,4,1,0,48930.8,0,0,1,0,1,0,1,0,1,0,0
633,3.4011973816621555,6,0,0,41642.29,1,0,0,1,0,0,0,1,0,1,0
802,3.6635616461296463,7,0,1,59497.01,1,0,0,1,0,0,0,1,1,0,1
596,3.295836866004329,2,1,0,170320.58,0,1,0,1,0,0,1,0,1,0,0
540,3.713572066704308,3,1,0,121098.65,1,0,0,0,1,0,0,1,0,1,0
609,4.2626798770413155,6,1,0,108258.22,0,1,0,1,0,0,1,0,1,0,1
688,3.7376696182833684,5,0,0,197602.29,0,0,1,0,1,0,0,1,0,1,0
751,3.58351893845611,6,1,1,27758.36,0,1,0,1,0,0,0,1,1,0,0
655,3.9318256327243257,3,0,1,15801.02,1,0,0,1,0,0,0,1,0,1,0
648,3.4965075614664802,7,0,1,171668.2,0,1,0,0,1,0,0,1,1,0,0
687,3.6375861597263857,0,0,1,137276.83,1,0,0,0,1,0,1,0,1,0,0
613,3.8066624897703196,1,1,1,147224.27,1,0,0,1,0,0,0,1,1,0,0
496,3.784189633918261,0,1,0,2919.21,0,0,1,1,0,0,0,1,1,0,1
603,3.7376696182833684,6,1,1,90437.87,0,0,1,1,0,0,1,0,0,1,0
671,3.4339872044851463,6,1,1,15846.42,1,0,0,1,0,0,0,1,0,1,0
732,4.3694478524670215,10,1,1,104222.8,1,0,0,0,1,0,1,0,1,0,0
509,4.007333185232471,8,1,1,170360.11,1,0,0,0,1,0,0,1,1,0,0
592,3.713572066704308,2,1,0,90020.74,0,0,1,1,0,0,1,0,1,0,0
712,3.9512437185814275,9,1,1,117977.45,0,0,1,0,1,0,1,0,0,1,1
720,3.4339872044851463,4,0,0,137985.69,0,0,1,0,1,0,1,0,1,0,0
685,3.6635616461296463,9,1,1,18826.06,0,0,1,0,1,0,0,1,0,1,0
774,3.258096538021482,2,1,0,28415.36,1,0,0,0,1,0,1,0,1,0,0
682,4.1588830833596715,10,0,1,66040.83,1,0,0,1,0,0,1,0,1,0,0
641,3.6109179126442243,6,1,0,45309.24,1,0,0,0,1,0,0,1,0,1,0
746,3.2188758248682006,3,0,0,71911.3,0,0,1,1,0,0,1,0,1,0,0
557,4.219507705176107,2,1,1,38596.34,0,1,0,0,1,0,1,0,1,0,0
603,3.784189633918261,6,1,0,108488.33,0,1,0,0,1,0,0,1,1,0,1
645,3.6375861597263857,7,1,1,167723.25,1,0,0,1,0,0,1,0,1,0,0
637,3.6888794541139363,9,1,1,125334.16,0,1,0,0,1,0,1,0,1,0,1
616,3.713572066704308,10,1,1,114072.91,0,1,0,0,1,0,0,1,1,0,0
632,3.5553480614894135,2,0,0,64722.61,0,1,0,1,0,0,0,1,1,0,0
631,3.4657359027997265,2,1,1,180990.29,0,1,0,1,0,0,0,1,1,0,0
683,4.02535169073515,7,0,0,97629.31,0,0,1,0,1,1,0,0,1,0,1
630,3.5263605246161616,9,1,1,114006.35,1,0,0,0,1,0,0,1,0,1,0
477,3.1780538303479458,2,0,0,162699.7,0,1,0,1,0,0,0,1,1,0,1
604,3.7376696182833684,10,1,0,98293.14,0,1,0,1,0,0,1,0,1,0,0
484,3.6888794541139363,7,0,0,118045.98,0,1,0,0,1,0,0,1,1,0,0
743,3.4657359027997265,6,1,1,163254.39,0,1,0,1,0,0,0,1,1,0,0
686,3.713572066704308,10,1,1,144272.71,1,0,0,1,0,0,1,0,0,1,1
624,3.6375861597263857,7,1,0,135096.78,0,0,1,0,1,0,1,0,1,0,0
532,3.7612001156935624,9,0,0,190573.91,1,0,0,0,1,0,0,1,0,1,1
653,4.30406509320417,0,1,1,160348.31,1,0,0,1,0,0,1,0,1,0,0
557,3.5263605246161616,3,0,1,123427.98,0,0,1,0,1,0,1,0,0,1,0
645,4.007333185232471,1,0,1,17095.49,0,0,1,1,0,0,1,0,1,0,0
569,3.9318256327243257,3,1,0,75084.96,0,0,1,1,0,1,0,0,0,1,1
768,3.2188758248682006,0,1,1,8316.19,1,0,0,0,1,0,1,0,1,0,0
690,3.58351893845611,6,0,0,81292.33,1,0,0,1,0,0,1,0,1,0,0
604,3.2188758248682006,5,1,1,58426.81,0,1,0,1,0,0,0,1,1,0,0
673,4.07753744390572,0,0,1,21063.71,1,0,0,0,1,0,0,1,1,0,1
850,3.713572066704308,8,1,0,31825.84,0,1,0,0,1,0,1,0,1,0,0
725,3.4339872044851463,6,0,0,61326.43,1,0,0,1,0,0,1,0,0,1,0
644,3.4965075614664802,7,0,1,43943.09,1,0,0,0,1,0,1,0,1,0,0
703,3.367295829986474,9,1,0,50679.48,0,0,1,0,1,0,0,1,0,1,0
783,3.6888794541139363,6,1,0,109742.55,1,0,0,0,1,0,0,1,0,1,0
748,3.6375861597263857,4,0,1,70956.75,1,0,0,0,1,0,1,0,1,0,0
645,4.219507705176107,9,1,1,176353.87,1,0,0,1,0,1,0,0,0,1,1
850,3.4965075614664802,7,0,0,3510.18,1,0,0,0,1,0,1,0,1,0,0
524,3.4339872044851463,8,1,0,199725.39,0,1,0,1,0,0,1,0,1,0,1
501,3.1780538303479458,4,1,0,80241.14,0,1,0,0,1,0,0,1,1,0,0
670,3.4965075614664802,8,1,1,39451.09,1,0,0,0,1,0,1,0,1,0,0
593,3.7612001156935624,9,1,1,76357.43,1,0,0,0,1,0,0,1,0,1,0
709,3.5263605246161616,4,1,1,21521.38,0,1,0,0,1,0,0,1,1,0,0
667,3.6375861597263857,6,1,1,73963.17,1,0,0,1,0,0,1,0,1,0,1
821,3.6888794541139363,1,1,0,194273.12,1,0,0,1,0,0,0,1,0,1,0
675,3.8918202981106265,8,0,1,179521.24,1,0,0,0,1,0,1,0,1,0,1
693,3.784189633918261,5,1,1,46998.13,0,1,0,0,1,0,0,1,1,0,1
726,4.02535169073515,2,1,1,46044.7,0,0,1,1,0,0,1,0,1,0,0
666,3.58351893845611,3,0,0,139435.12,0,1,0,1,0,0,0,1,1,0,0
568,3.8501476017100584,7,1,1,45978.39,1,0,0,1,0,0,0,1,0,1,0
585,3.6888794541139363,7,0,0,146156.98,1,0,0,0,1,0,0,1,0,1,0
625,3.9512437185814275,2,1,1,84606.03,1,0,0,1,0,0,1,0,1,0,0
668,3.828641396489095,7,1,1,173052.19,0,1,0,1,0,0,1,0,1,0,0
667,4.02535169073515,2,0,1,18897.78,0,0,1,0,1,0,1,0,1,0,0
602,3.5553480614894135,8,1,1,152843.53,1,0,0,1,0,0,0,1,0,1,0
700,3.4339872044851463,7,0,1,145151.96,0,0,1,0,1,0,0,1,0,1,0
580,3.6635616461296463,9,1,0,86044.98,1,0,0,1,0,0,1,0,1,0,0
606,3.58351893845611,5,0,0,179351.89,0,1,0,0,1,0,0,1,1,0,0
631,3.5263605246161616,4,1,0,106892.91,1,0,0,1,0,0,1,0,1,0,0
461,4.30406509320417,1,1,1,196767.83,0,1,0,1,0,0,0,1,1,0,0
600,3.6635616461296463,5,0,0,118272.07,1,0,0,1,0,0,0,1,0,1,0
632,3.784189633918261,3,1,0,185667.72,1,0,0,0,1,0,1,0,1,0,0
805,3.4965075614664802,3,0,1,33330.89,0,1,0,1,0,0,0,1,1,0,0
701,3.4965075614664802,7,1,0,97794.71,0,0,1,1,0,0,1,0,1,0,0
679,3.5553480614894135,1,1,1,178291.09,0,1,0,0,1,0,1,0,1,0,0
582,3.367295829986474,0,1,1,84012.81,1,0,0,1,0,0,1,0,0,1,0
729,3.4011973816621555,9,1,0,151869.35,1,0,0,0,1,0,0,1,0,1,0
850,3.713572066704308,5,1,1,34827.43,1,0,0,1,0,0,0,1,0,1,0
667,3.7376696182833684,10,0,0,26022.37,0,1,0,1,0,0,0,1,1,0,0
443,3.58351893845611,6,0,1,56937.43,0,0,1,0,1,0,0,1,1,0,0
646,3.6635616461296463,6,0,1,61793.47,0,1,0,0,1,0,0,1,1,0,0
781,3.4965075614664802,3,1,1,42556.33,0,0,1,0,1,0,0,1,0,1,0
810,3.4965075614664802,6,1,1,77965.67,1,0,0,0,1,0,0,1,0,1,0
521,3.6635616461296463,3,0,0,72993.67,0,0,1,1,0,0,1,0,1,0,0
607,3.2188758248682006,4,0,1,115288.24,0,0,1,1,0,0,1,0,1,0,0
704,3.7376696182833684,8,1,1,179565.57,1,0,0,0,1,0,0,1,1,0,0
850,3.258096538021482,4,0,1,179365.1,1,0,0,1,0,0,0,1,1,0,0
737,3.5553480614894135,0,0,1,64050.19,0,1,0,0,1,0,1,0,1,0,0
682,3.7612001156935624,7,1,1,64679.3,0,1,0,1,0,0,0,1,1,0,0
520,3.4657359027997265,5,1,0,56246.69,0,1,0,0,1,0,1,0,1,0,0
704,3.6109179126442243,4,0,0,25684.93,0,0,1,0,1,0,0,1,0,1,0
775,3.9318256327243257,2,1,1,134901.57,0,1,0,0,1,0,1,0,1,0,0
741,3.5553480614894135,1,1,0,36557.55,1,0,0,1,0,0,0,1,0,1,0
681,4.204692619390966,7,0,1,163714.92,0,0,1,0,1,0,0,1,0,1,0
807,3.4965075614664802,10,1,0,178153.65,1,0,0,0,1,0,0,1,1,0,0
523,3.5263605246161616,2,1,1,51358.66,1,0,0,0,1,0,1,0,1,0,0
558,3.8501476017100584,9,1,0,103787.28,1,0,0,1,0,0,0,1,0,1,0
494,3.6109179126442243,5,1,0,172063.09,0,1,0,0,1,0,0,1,1,0,0
710,3.6375861597263857,4,1,1,136390.88,0,0,1,1,0,0,0,1,0,1,0
758,3.5553480614894135,5,0,0,100365.51,0,0,1,1,0,0,0,1,0,1,0
727,3.6109179126442243,9,1,1,34551.35,0,1,0,0,1,0,1,0,1,0,1
639,3.5553480614894135,1,1,1,139094.12,1,0,0,1,0,0,0,1,1,0,0
644,3.8918202981106265,10,1,1,145089.64,0,0,1,0,1,0,0,1,0,1,0
796,3.6635616461296463,5,0,0,105080.53,0,1,0,0,1,0,0,1,1,0,0
615,4.1588830833596715,0,0,1,35896.09,1,0,0,0,1,0,0,1,1,0,0
613,3.9318256327243257,7,1,1,53630.9,0,1,0,1,0,0,1,0,1,0,1
850,3.7612001156935624,7,1,1,173851.11,1,0,0,0,1,0,0,1,0,1,0
570,3.58351893845611,3,1,0,92118.75,1,0,0,1,0,0,0,1,0,1,0
717,3.58351893845611,2,1,0,94274.72,1,0,0,1,0,0,0,1,1,0,1
788,4.248495242049359,1,1,1,41610.62,0,0,1,1,0,0,0,1,0,1,0
700,3.6109179126442243,7,1,0,17040.82,1,0,0,1,0,0,0,1,0,1,0
714,3.367295829986474,9,1,0,129192.55,0,0,1,0,1,0,0,1,0,1,0
422,3.9889840465642745,4,1,1,7166.71,0,0,1,1,0,0,0,1,0,1,0
738,3.4339872044851463,9,1,0,41970.72,1,0,0,0,1,0,1,0,1,0,0
771,4.204692619390966,8,1,1,51219.8,0,0,1,1,0,0,0,1,0,1,0
629,3.713572066704308,10,0,0,6936.27,0,0,1,0,1,0,1,0,1,0,0
752,3.8066624897703196,3,0,1,89773.45,0,1,0,1,0,0,0,1,1,0,0
716,3.4339872044851463,8,1,1,51503.51,1,0,0,0,1,0,0,1,1,0,0
744,3.4011973816621555,1,1,1,142210.94,0,0,1,1,0,0,1,0,1,0,0
635,3.4339872044851463,1,1,0,135382.23,0,0,1,0,1,0,0,1,0,1,0
745,3.044522437723423,4,1,1,177235.23,1,0,0,0,1,0,1,0,1,0,0
629,3.6109179126442243,10,0,1,25136.95,1,0,0,1,0,1,0,0,1,0,1
637,3.4011973816621555,1,1,0,102566.46,0,1,0,0,1,0,1,0,1,0,1
693,3.7612001156935624,4,1,0,9241.78,1,0,0,1,0,0,1,0,1,0,0
513,3.367295829986474,10,0,1,25514.77,1,0,0,0,1,0,0,1,0,1,0
850,3.7612001156935624,5,0,1,19244.58,0,1,0,0,1,0,0,1,1,0,0
539,2.995732273553991,0,1,1,146752.67,1,0,0,0,1,0,1,0,1,0,0
421,3.5263605246161616,6,1,1,12162.76,0,0,1,0,1,0,1,0,1,0,0
487,3.784189633918261,6,1,1,53087.98,0,0,1,0,1,0,1,0,1,0,0
688,3.9512437185814275,1,1,1,172033.57,1,0,0,0,1,0,0,1,0,1,0
581,3.258096538021482,3,1,1,184520.0,0,1,0,1,0,0,1,0,1,0,1
650,3.2188758248682006,2,1,1,25325.07,0,1,0,1,0,0,1,0,1,0,0
612,3.6375861597263857,1,1,1,9209.21,1,0,0,1,0,0,0,1,0,1,0
622,3.6635616461296463,9,0,0,38882.34,1,0,0,1,0,0,0,1,1,0,0
644,3.784189633918261,8,0,0,148727.42,0,1,0,1,0,0,0,1,1,0,0
747,3.367295829986474,7,1,1,175398.34,0,1,0,0,1,0,1,0,1,0,0
495,3.8501476017100584,10,1,0,71071.47,1,0,0,0,1,0,1,0,1,0,0
779,3.4657359027997265,10,1,0,86306.75,1,0,0,0,1,0,1,0,1,0,0
572,3.871201010907891,3,1,0,38411.79,0,1,0,1,0,0,1,0,1,0,1
667,3.6635616461296463,4,1,0,118358.54,0,1,0,1,0,0,0,1,1,0,0
679,3.5553480614894135,8,0,0,121210.09,0,0,1,1,0,0,1,0,1,0,0
721,3.6375861597263857,7,0,1,53534.8,0,0,1,0,1,0,1,0,0,1,0
631,3.4965075614664802,8,0,0,117374.22,1,0,0,1,0,0,0,1,0,1,0
588,3.713572066704308,2,0,1,7034.94,0,1,0,0,1,0,0,1,1,0,0
639,3.332204510175204,8,1,1,178222.77,0,0,1,1,0,0,1,0,1,0,0
707,3.871201010907891,7,1,1,180344.69,0,1,0,1,0,0,1,0,1,0,1
796,4.02535169073515,6,0,0,121164.6,0,0,1,0,1,0,1,0,1,0,1
789,3.295836866004329,8,1,1,79458.12,1,0,0,1,0,0,1,0,1,0,0
489,3.6375861597263857,5,0,0,85231.88,1,0,0,1,0,0,1,0,1,0,0
613,3.367295829986474,6,1,1,77242.19,1,0,0,1,0,0,0,1,1,0,0
573,3.58351893845611,1,1,1,56905.38,1,0,0,1,0,0,1,0,0,1,0
687,3.332204510175204,7,1,1,27411.19,1,0,0,0,1,0,1,0,1,0,0
634,3.2188758248682006,9,1,1,8227.91,0,0,1,0,1,0,0,1,0,1,0
589,3.58351893845611,8,1,0,26955.72,1,0,0,0,1,0,1,0,1,0,0
636,3.4011973816621555,8,1,1,109685.61,0,1,0,0,1,0,0,1,1,0,0
626,3.8918202981106265,9,1,0,187192.23,0,1,0,0,1,0,0,1,1,0,0
707,3.7376696182833684,10,1,1,152944.39,1,0,0,1,0,0,0,1,0,1,0
712,3.871201010907891,8,1,0,183235.33,0,0,1,1,0,0,0,1,0,1,0
535,3.8066624897703196,2,1,0,125658.28,1,0,0,0,1,0,0,1,0,1,0
636,3.4965075614664802,0,1,0,92277.47,0,0,1,1,0,0,1,0,0,1,1
634,3.367295829986474,8,0,1,69849.55,0,1,0,1,0,0,0,1,1,0,0
712,3.4965075614664802,3,1,0,79176.09,1,0,0,0,1,0,1,0,1,0,1
684,3.5263605246161616,9,1,1,190263.78,0,0,1,0,1,0,0,1,1,0,0
630,3.6635616461296463,7,1,0,140881.2,0,0,1,1,0,0,1,0,1,0,1
558,3.2188758248682006,10,1,0,197264.35,0,1,0,0,1,0,0,1,1,0,0
821,3.4339872044851463,2,1,1,25445.0,0,1,0,1,0,0,1,0,1,0,0
671,3.5263605246161616,6,0,0,156917.12,0,1,0,1,0,0,0,1,1,0,0
680,3.7612001156935624,4,1,1,58761.33,1,0,0,1,0,0,0,1,0,1,0
653,3.295836866004329,6,1,1,33389.42,0,0,1,1,0,0,0,1,1,0,0
774,3.7376696182833684,2,1,1,162865.52,0,1,0,0,1,0,0,1,1,0,0
